epoch,learning_rate,batch_size,num_epochs,dropout_rate,max_length,accuracy,class_name,precision,recall,f1-score,support,time
4,2e-05,8,4,0.1,128,0.7777777777777778,,,,,,
,,,,,,,L,0.7570093457943925,0.7864077669902912,0.7714285714285715,103.0,
,,,,,,,N,0.8092485549132948,0.8045977011494253,0.8069164265129684,174.0,
,,,,,,,R,0.7375,0.7108433734939759,0.7239263803680982,83.0,
,,,,,,0.7777777777777778,,,,,,
,,,,,,,macro avg,0.7679193002358957,0.7672829472112307,0.7674237927698794,360.0,
,,,,,,,weighted avg,0.777760308810377,0.7777777777777778,0.7776291406693097,360.0,
1,2e-05,8,4,0.1,256,0.75,,,,,,
,,,,,,,L,0.8461538461538461,0.6407766990291263,0.7292817679558011,103.0,
,,,,,,,N,0.7194570135746606,0.9137931034482759,0.8050632911392405,174.0,
,,,,,,,R,0.7377049180327869,0.5421686746987951,0.625,83.0,
,,,,,,0.75,,,,,,
,,,,,,,macro avg,0.7677719259204312,0.6989128257253991,0.7197816863650139,360.0,
,,,,,,,weighted avg,0.7599135408682177,0.75,0.741866763215765,360.0,
2,2e-05,8,4,0.1,256,0.7694444444444445,,,,,,
,,,,,,,L,0.7596153846153846,0.7669902912621359,0.7632850241545893,103.0,
,,,,,,,N,0.783068783068783,0.8505747126436781,0.8154269972451791,174.0,
,,,,,,,R,0.746268656716418,0.6024096385542169,0.6666666666666666,83.0,
,,,,,,0.7694444444444445,,,,,,
,,,,,,,macro avg,0.7629842748001953,0.7399915474866771,0.7484595626888116,360.0,
,,,,,,,weighted avg,0.7678740316022654,0.7694444444444445,0.7662110787275478,360.0,
3,2e-05,8,4,0.1,256,0.7694444444444445,,,,,,
,,,,,,,L,0.75,0.7572815533980582,0.7536231884057971,103.0,
,,,,,,,N,0.8273809523809523,0.7988505747126436,0.8128654970760234,174.0,
,,,,,,,R,0.6818181818181818,0.7228915662650602,0.7017543859649122,83.0,
,,,,,,0.7694444444444445,,,,,,
,,,,,,,macro avg,0.7530663780663781,0.7596745647919207,0.7560810238155776,360.0,
,,,,,,,weighted avg,0.7716810966810966,0.7694444444444445,0.7702983303669803,360.0,
4,2e-05,8,4,0.1,256,0.7805555555555556,,,,,,
,,,,,,,L,0.7619047619047619,0.7766990291262136,0.7692307692307693,103.0,
,,,,,,,N,0.8171428571428572,0.8218390804597702,0.8194842406876791,174.0,
,,,,,,,R,0.725,0.6987951807228916,0.7116564417177914,83.0,
,,,,,,0.7805555555555556,,,,,,
,,,,,,,macro avg,0.768015873015873,0.7657777634362919,0.7667904838787466,360.0,
,,,,,,,weighted avg,0.7800945767195767,0.7805555555555556,0.780245866036117,360.0,
1,2e-05,8,4,0.3,128,0.775,,,,,,
,,,,,,,L,0.8636363636363636,0.7378640776699029,0.7958115183246073,103.0,
,,,,,,,N,0.786096256684492,0.8448275862068966,0.814404432132964,174.0,
,,,,,,,R,0.6588235294117647,0.6746987951807228,0.6666666666666666,83.0,
,,,,,,0.775,,,,,,
,,,,,,,macro avg,0.7695187165775401,0.7524634863525074,0.758960872374746,360.0,
,,,,,,,weighted avg,0.7789379084967321,0.775,0.7750230303108433,360.0,
2,2e-05,8,4,0.3,128,0.7916666666666666,,,,,,
,,,,,,,L,0.7864077669902912,0.7864077669902912,0.7864077669902912,103.0,
,,,,,,,N,0.8439306358381503,0.8390804597701149,0.8414985590778098,174.0,
,,,,,,,R,0.6904761904761905,0.6987951807228916,0.6946107784431138,83.0,
,,,,,,0.7916666666666666,,,,,,
,,,,,,,macro avg,0.7736048644348773,0.7747611358277661,0.7741723681704049,360.0,
,,,,,,,weighted avg,0.7920929290148943,0.7916666666666666,0.7918706774731038,360.0,
3,2e-05,8,4,0.3,128,0.7777777777777778,,,,,,
,,,,,,,L,0.780952380952381,0.7961165048543689,0.7884615384615384,103.0,
,,,,,,,N,0.834319526627219,0.8103448275862069,0.8221574344023324,174.0,
,,,,,,,R,0.6627906976744186,0.6867469879518072,0.6745562130177515,83.0,
,,,,,,0.7777777777777778,,,,,,
,,,,,,,macro avg,0.7593542017513394,0.7644027734641278,0.7617250619605408,360.0,
,,,,,,,weighted avg,0.7795036688283558,0.7777777777777778,0.7784863825778268,360.0,
4,2e-05,8,4,0.3,128,0.7944444444444444,,,,,,
,,,,,,,L,0.7830188679245284,0.8058252427184466,0.7942583732057417,103.0,
,,,,,,,N,0.8202247191011236,0.8390804597701149,0.8295454545454546,174.0,
,,,,,,,R,0.75,0.6867469879518072,0.7169811320754716,83.0,
,,,,,,0.7944444444444444,,,,,,
,,,,,,,macro avg,0.7844145290085507,0.7772175634801229,0.7802616532755559,360.0,
,,,,,,,weighted avg,0.7933890125550609,0.7944444444444444,0.7934970985926796,360.0,
1,2e-05,8,4,0.3,256,0.7527777777777778,,,,,,
,,,,,,,L,0.8068181818181818,0.6893203883495146,0.743455497382199,103.0,
,,,,,,,N,0.8021978021978022,0.8390804597701149,0.8202247191011236,174.0,
,,,,,,,R,0.6,0.6506024096385542,0.6242774566473989,83.0,
,,,,,,0.7527777777777778,,,,,,
,,,,,,,macro avg,0.7363386613386614,0.726334419252728,0.7293192243769071,360.0,
,,,,,,,weighted avg,0.7569019175269175,0.7527777777777778,0.753083461821378,360.0,
2,2e-05,8,4,0.3,256,0.7805555555555556,,,,,,
,,,,,,,L,0.8172043010752689,0.7378640776699029,0.7755102040816326,103.0,
,,,,,,,N,0.7875647668393783,0.8735632183908046,0.8283378746594006,174.0,
,,,,,,,R,0.7162162162162162,0.6385542168674698,0.6751592356687898,83.0,
,,,,,,0.7805555555555556,,,,,,
,,,,,,,macro avg,0.7736617613769544,0.7499938376427258,0.7596691048032743,360.0,
,,,,,,,weighted avg,0.7795951621854178,0.7805555555555556,0.7779071049212595,360.0,
3,2e-05,8,4,0.3,256,0.7805555555555556,,,,,,
,,,,,,,L,0.79,0.7669902912621359,0.7783251231527094,103.0,
,,,,,,,N,0.8121546961325967,0.8448275862068966,0.828169014084507,174.0,
,,,,,,,R,0.6962025316455697,0.6626506024096386,0.6790123456790124,83.0,
,,,,,,0.7805555555555556,,,,,,
,,,,,,,macro avg,0.7661190759260554,0.7581561599595569,0.7618354943054095,360.0,
,,,,,,,weighted avg,0.7790825757045948,0.7805555555555556,0.7795192245188648,360.0,
4,2e-05,8,4,0.3,256,0.7722222222222223,,,,,,
,,,,,,,L,0.7692307692307693,0.7766990291262136,0.7729468599033816,103.0,
,,,,,,,N,0.807909604519774,0.8218390804597702,0.8148148148148148,174.0,
,,,,,,,R,0.6962025316455697,0.6626506024096386,0.6790123456790124,83.0,
,,,,,,0.7722222222222223,,,,,,
,,,,,,,macro avg,0.757780968465371,0.7537295706652074,0.7555913401324029,360.0,
,,,,,,,weighted avg,0.7710884737327561,0.7722222222222223,0.7715259139977336,360.0,
1,2e-05,16,1,0.1,128,0.7027777777777777,,,,,,
,,,,,,,L,0.7529411764705882,0.6213592233009708,0.6808510638297872,103.0,
,,,,,,,N,0.6768558951965066,0.8908045977011494,0.7692307692307693,174.0,
,,,,,,,R,0.7391304347826086,0.40963855421686746,0.5271317829457365,83.0,
,,,,,,0.7027777777777777,,,,,,
,,,,,,,macro avg,0.7229758354832345,0.6406007917396626,0.659071205335431,360.0,
,,,,,,,weighted avg,0.7129824806322755,0.7027777777777777,0.688127087236439,360.0,
1,2e-05,16,1,0.1,256,0.7305555555555555,,,,,,
,,,,,,,L,0.7954545454545454,0.6796116504854369,0.7329842931937173,103.0,
,,,,,,,N,0.6883116883116883,0.9137931034482759,0.7851851851851852,174.0,
,,,,,,,R,0.8292682926829268,0.40963855421686746,0.5483870967741935,83.0,
,,,,,,0.7305555555555555,,,,,,
,,,,,,,macro avg,0.7710115088163868,0.6676811027168602,0.6888521917176987,360.0,
,,,,,,,weighted avg,0.7514647784464857,0.7305555555555555,0.7156548151484254,360.0,
1,2e-05,16,1,0.3,128,0.7416666666666667,,,,,,
