epoch,learning_rate,batch_size,num_epochs,dropout_rate,max_length,accuracy,class_name,precision,recall,f1-score,support,time
,,,,,,,N,0.8703703703703703,0.864367816091954,0.8673587081891581,435.0,
,,,,,,,R,0.704225352112676,0.6666666666666666,0.684931506849315,75.0,
,,,,,,0.8249299719887955,,,,,,
,,,,,,,macro avg,0.7823691902747596,0.7766846968672526,0.779277461237724,714.0,
,,,,,,,weighted avg,0.8249585848475814,0.8249299719887955,0.8248200328930264,714.0,
1,2e-05,8,4,0.1,256,0.7997198879551821,,,,,,
,,,,,,,L,0.7050691244239631,0.75,0.7268408551068883,204.0,
,,,,,,,N,0.8486842105263158,0.8896551724137931,0.8686868686868687,435.0,
,,,,,,,R,0.7560975609756098,0.41333333333333333,0.5344827586206896,75.0,
,,,,,,0.7997198879551821,,,,,,
,,,,,,,macro avg,0.769950298641963,0.6843295019157088,0.7100034941381489,714.0,
,,,,,,,weighted avg,0.7979258403846031,0.7997198879551821,0.7930539624889984,714.0,
2,2e-05,8,4,0.1,256,0.8207282913165266,,,,,,
,,,,,,,L,0.7581395348837209,0.7990196078431373,0.7780429594272077,204.0,
,,,,,,,N,0.8755868544600939,0.8574712643678161,0.8664343786295006,435.0,
,,,,,,,R,0.684931506849315,0.6666666666666666,0.6756756756756757,75.0,
,,,,,,0.8207282913165266,,,,,,
,,,,,,,macro avg,0.7728859653977099,0.77438584629254,0.7733843379107945,714.0,
,,,,,,,weighted avg,0.8220036552102501,0.8207282913165266,0.8211420085471411,714.0,
3,2e-05,8,4,0.1,256,0.8151260504201681,,,,,,
,,,,,,,L,0.7655502392344498,0.7843137254901961,0.774818401937046,204.0,
,,,,,,,N,0.8702830188679245,0.8482758620689655,0.8591385331781141,435.0,
,,,,,,,R,0.654320987654321,0.7066666666666667,0.6794871794871795,75.0,
,,,,,,0.8151260504201681,,,,,,
,,,,,,,macro avg,0.763384748585565,0.7797520847419427,0.7711480382007799,714.0,
,,,,,,,weighted avg,0.8176742802317214,0.8151260504201681,0.8161761265954838,714.0,
4,2e-05,8,4,0.1,256,0.8263305322128851,,,,,,
,,,,,,,L,0.7652582159624414,0.7990196078431373,0.7817745803357314,204.0,
,,,,,,,N,0.8741258741258742,0.8620689655172413,0.8680555555555556,435.0,
,,,,,,,R,0.7222222222222222,0.6933333333333334,0.7074829931972789,75.0,
,,,,,,0.8263305322128851,,,,,,
,,,,,,,macro avg,0.7872021041035127,0.7848073022312373,0.785771043029522,714.0,
,,,,,,,weighted avg,0.827064562980056,0.8263305322128851,0.8265369825559549,714.0,
1,2e-05,8,4,0.3,128,0.8151260504201681,,,,,,
,,,,,,,L,0.7653061224489796,0.7352941176470589,0.75,204.0,
,,,,,,,N,0.8647450110864745,0.896551724137931,0.8803611738148984,435.0,
,,,,,,,R,0.6268656716417911,0.56,0.5915492957746479,75.0,
,,,,,,0.8151260504201681,,,,,,
,,,,,,,macro avg,0.7523056017257485,0.7306152805949967,0.7406368231965154,714.0,
,,,,,,,weighted avg,0.8113465744752698,0.8151260504201681,0.8127777420064138,714.0,
2,2e-05,8,4,0.3,128,0.8221288515406162,,,,,,
,,,,,,,L,0.7616822429906542,0.7990196078431373,0.7799043062200957,204.0,
,,,,,,,N,0.8872901678657075,0.8505747126436781,0.8685446009389671,435.0,
,,,,,,,R,0.6506024096385542,0.72,0.6835443037974683,75.0,
,,,,,,0.8221288515406162,,,,,,
,,,,,,,macro avg,0.766524940164972,0.789864773495605,0.7773310703188437,714.0,
,,,,,,,weighted avg,0.8265400298523359,0.8221288515406162,0.823785998126275,714.0,
3,2e-05,8,4,0.3,128,0.8207282913165266,,,,,,
,,,,,,,L,0.8212290502793296,0.7205882352941176,0.7676240208877284,204.0,
,,,,,,,N,0.8427947598253275,0.8873563218390804,0.864501679731243,435.0,
,,,,,,,R,0.6883116883116883,0.7066666666666667,0.6973684210526315,75.0,
,,,,,,0.8207282913165266,,,,,,
,,,,,,,macro avg,0.7841118328054484,0.7715370745999549,0.776498040557201,714.0,
,,,,,,,weighted avg,0.8204059151321812,0.8207282913165266,0.819266334066015,714.0,
4,2e-05,8,4,0.3,128,0.8277310924369747,,,,,,
,,,,,,,L,0.7894736842105263,0.8088235294117647,0.7990314769975787,204.0,
,,,,,,,N,0.8694638694638694,0.8574712643678161,0.8634259259259259,435.0,
,,,,,,,R,0.6973684210526315,0.7066666666666667,0.7019867549668874,75.0,
,,,,,,0.8277310924369747,,,,,,
,,,,,,,macro avg,0.7854353249090091,0.7909871534820825,0.7881480526301307,714.0,
,,,,,,,weighted avg,0.8285322778356834,0.8277310924369747,0.8280696158372555,714.0,
